policy_entropy,time_elapsed,n_updates,ep_reward_mean,fps,explained_variance,serial_timesteps,policy_loss,value_loss,approxkl,total_timesteps,clipfrac,ep_len_mean
-0.54215765,3654.185169696808,1954,26.419235900000004,1122,0.8561198264360428,4001792,-0.0037647113,5.1074147,0.015440075,4001792,0.14775391,81.7
-0.5441762,3656.0110988616943,1955,26.30730406,1110,0.914841465651989,4003840,-0.003150285,2.6343534,0.024426628,4003840,0.16308594,80.31
-0.545898,3657.8562231063843,1956,27.80152625,1172,0.8845533728599548,4005888,-0.0074852556,4.731111,0.048466247,4005888,0.2040039,83.27
-0.5519901,3659.6034982204437,1957,28.088836179999998,1083,0.8646508604288101,4007936,0.0018758836,5.042432,0.020059966,4007936,0.18798828,83.56
-0.54995733,3661.494653224945,1958,28.557501700000003,1176,0.8480647504329681,4009984,-0.010351648,6.630603,0.02133446,4009984,0.19257812,85.11
-0.5432235,3663.236757040024,1959,28.944428260000006,1159,0.8408576846122742,4012032,-0.003133043,5.3431273,0.019940084,4012032,0.17392579,86.22
-0.5333504,3665.0119199752808,1960,26.25896417,1114,0.8768232390284538,4014080,-0.008633663,3.6326199,0.017639628,4014080,0.17250976,80.3
-0.52695173,3666.850061893463,1961,29.88567571,1126,0.8468351662158966,4016128,0.0004914572,8.392057,0.027715022,4016128,0.23115234,88.84
-0.5284354,3668.669313430786,1962,32.91996021999999,1132,0.9303429126739502,4018176,0.00437902,1.6491537,0.038679276,4018176,0.27851564,97.44
-0.53389466,3670.478595495224,1963,31.766038219999995,1124,0.8470123112201691,4020224,-0.0041903025,3.967034,0.013522664,4020224,0.13334961,94.86
-0.5326413,3672.3003537654877,1964,35.52865532,1055,0.8732267767190933,4022272,-0.008180804,9.116333,0.0214799,4022272,0.19179687,103.42
-0.52831984,3674.2407569885254,1965,38.006030370000005,1129,0.9080992639064789,4024320,-0.0020365622,2.295247,0.020428065,4024320,0.19902344,109.47
-0.5415338,3676.0552926063538,1966,35.96232998,1117,0.8694844543933868,4026368,-0.006807237,4.261492,0.022541607,4026368,0.19467774,106.33
-0.56199825,3677.888258934021,1967,36.23340889000001,1151,0.8418232053518295,4028416,-0.003245325,4.7554464,0.04280644,4028416,0.22734375,105.88
-0.58285326,3679.667952775955,1968,37.438746560000006,1115,0.8678863793611526,4030464,-0.00065017596,3.349771,0.027651673,4030464,0.20844726,109.3
-0.5915178,3681.5045113563538,1969,37.746797490000006,1130,0.8357331901788712,4032512,0.0013856923,4.7024636,0.028059442,4032512,0.21108398,111.04
-0.5856683,3683.3164863586426,1970,34.3407299,1128,0.8741732090711594,4034560,-0.0017472247,3.8208911,0.017129196,4034560,0.17285156,102.99
-0.57612425,3685.1323471069336,1971,31.6451597,1086,0.8776211887598038,4036608,-0.004182804,3.9060867,0.02262279,4036608,0.20126954,95.45
-0.5763942,3687.018488407135,1972,29.60416295,1125,0.8533453792333603,4038656,-0.007077741,4.2451887,0.025359709,4038656,0.21645507,89.46
-0.5847792,3688.838682413101,1973,28.264413199999993,1130,0.9072912484407425,4040704,-0.0016345705,2.5521765,0.02324051,4040704,0.20019531,85.53
-0.5891993,3690.6512565612793,1974,30.34595594,1152,0.7973358631134033,4042752,-0.0031439948,5.9031997,0.024453212,4042752,0.2034668,90.84
-0.5944251,3692.4294073581696,1975,31.754049959999996,1142,0.8893109858036041,4044800,-0.0042307656,3.0925841,0.032467492,4044800,0.22495118,95.01
-0.5965024,3694.2297265529633,1976,32.76417729,1135,0.8191512227058411,4046848,-0.0068755234,6.4748144,0.01744872,4046848,0.16000977,97.83
-0.5955347,3696.0346932411194,1977,32.063226029999996,1117,0.883400022983551,4048896,-0.004812533,4.9910045,0.015952554,4048896,0.15317383,95.54
-0.5948878,3697.8675384521484,1978,35.31212692,1117,0.8500548303127289,4050944,0.0015498998,6.317463,0.028266162,4050944,0.22182617,103.15
-0.58827835,3699.7008221149445,1979,34.133872749999995,1118,0.8749251365661621,4052992,-0.0032587745,3.7984657,0.025476286,4052992,0.2022461,100.13
-0.575326,3701.540291070938,1980,35.271655370000005,1116,0.853557288646698,4055040,-0.00021911156,6.630891,0.015854092,4055040,0.16157226,102.37
-0.57425356,3703.375069141388,1981,35.93337932000001,1169,0.8831229209899902,4057088,-0.0043603186,3.9852548,0.020234812,4057088,0.18486328,103.89
-0.58870375,3705.1267890930176,1982,34.55139205,1173,0.8160961419343948,4059136,-0.0050376873,6.596598,0.015118754,4059136,0.14726563,100.49
-0.6033743,3706.8810918331146,1983,38.64455241,1157,0.8131011873483658,4061184,-0.001558772,9.583625,0.036065754,4061184,0.25058594,110.15
-0.6177951,3708.6505274772644,1984,35.21089075,1102,0.8854268565773964,4063232,-0.006424977,5.3121514,0.01760149,4063232,0.17016602,101.9
-0.6253669,3710.5095751285553,1985,35.18511597,1088,0.8754947558045387,4065280,-0.0071852207,6.764647,0.027715197,4065280,0.20478515,101.52
-0.63089836,3712.392169237137,1986,35.29173513,1171,0.9044571593403816,4067328,-0.00647581,3.9756043,0.024070133,4067328,0.21206054,101.66
-0.63949084,3714.1408224105835,1987,39.088097559999994,1099,0.8517310172319412,4069376,-0.0048961695,10.433149,0.022059353,4069376,0.18691406,109.15
-0.64161164,3716.0040163993835,1988,31.98737002,1166,0.8833738788962364,4071424,-0.004581189,6.7194967,0.021709133,4071424,0.19760743,91.16
-0.64030993,3717.760210752487,1989,34.761528489999996,1089,0.852582111954689,4073472,-0.0065863365,8.379757,0.023085658,4073472,0.20302734,97.64
-0.6407943,3719.64022898674,1990,35.76331744000001,1160,0.903944805264473,4075520,-0.0059501315,2.9884982,0.02993749,4075520,0.22133788,100.66
-0.6511415,3721.4050767421722,1991,34.56734646,1137,0.9373726174235344,4077568,-0.0028029233,1.8044567,0.0359587,4077568,0.23159179,98.36
-0.6567939,3723.2060194015503,1992,33.9433243,1162,0.8628976792097092,4079616,-0.0063333185,8.262708,0.018360082,4079616,0.17202148,97.75
-0.6696217,3724.9678251743317,1993,35.68516643,1127,0.91677575558424,4081664,0.00017179173,3.2676468,0.02442896,4081664,0.20664063,102.84
-0.68075323,3726.7854669094086,1994,33.69567003,1137,0.8515912443399429,4083712,0.008637899,5.203956,0.032502506,4083712,0.22807617,98.55
-0.6860633,3728.586038827896,1995,33.96791638,1116,0.877888135612011,4085760,-0.00094898,5.718574,0.022832794,4085760,0.19335938,99.05
-0.69597876,3730.4207208156586,1996,31.53187042,1114,0.9198131039738655,4087808,-0.0019482004,2.149865,0.020841805,4087808,0.18701172,93.5
-0.69203013,3732.2586221694946,1997,35.670466049999995,1157,0.8252838551998138,4089856,-0.0074646794,11.896016,0.036106512,4089856,0.23027344,102.5
-0.69075966,3734.0290343761444,1998,34.63748492,1130,0.8173610419034958,4091904,-0.0037636,11.057481,0.03311646,4091904,0.21606445,99.32
-0.6963099,3735.841681241989,1999,36.31352800999999,1097,0.8736291378736496,4093952,-0.008682911,4.9000773,0.019120425,4093952,0.17338867,103.33
-0.6919769,3737.7167654037476,2000,33.73500209,1121,0.8439306765794754,4096000,-0.005721264,9.591841,0.018321944,4096000,0.16357422,96.18
-0.69164383,3739.5515122413635,2001,36.61798421,1092,0.9124645739793777,4098048,-0.0039837994,3.9961076,0.039057113,4098048,0.22211914,103.3
-0.7117736,3741.4263441562653,2002,32.300176740000005,1134,0.8656390309333801,4100096,-0.0023606329,4.414954,0.03371305,4100096,0.22143555,94.19
-0.71533936,3743.23162484169,2003,30.790223640000004,1186,0.8785910308361053,4102144,-0.0024032465,3.8771992,0.029823024,4102144,0.23208007,92.98
-0.71205175,3744.958649635315,2004,33.99326601,1149,0.8815209418535233,4104192,0.0006602967,3.8475928,0.038864017,4104192,0.23671874,101.13
-0.7104667,3746.7411217689514,2005,33.09779707999999,1143,0.8958949074149132,4106240,0.0019304669,4.7391496,0.03118081,4106240,0.2290039,99.39
-0.71081597,3748.5332667827606,2006,30.778446080000002,1078,0.8293980956077576,4108288,-0.0034251506,9.238779,0.029188693,4108288,0.21967773,92.75
-0.7325523,3750.432375192642,2007,30.39181715999999,1153,0.9457892365753651,4110336,-0.0052145803,3.1716607,0.025982827,4110336,0.19907227,91.92
-0.76421446,3752.2078971862793,2008,29.378613720000004,1146,0.908395379781723,4112384,-0.00069344364,5.0100794,0.03149143,4112384,0.22666016,88.98
-0.76943666,3753.9951565265656,2009,32.44810684,1126,0.838238388299942,4114432,0.0024852336,9.307936,0.030916125,4114432,0.2465332,94.57
-0.76385546,3755.8130490779877,2010,36.28966363999999,1098,0.8170367181301117,4116480,-0.0040081767,12.688359,0.01825251,4116480,0.17436524,102.48
-0.76015604,3757.678637266159,2011,35.20438383,1134,0.8959268927574158,4118528,-0.002816149,5.120444,0.02302807,4118528,0.1996582,98.08
-0.7563537,3759.484838962555,2012,36.314770859999996,1138,0.9059746190905571,4120576,-0.0015928587,5.7350183,0.026063537,4120576,0.19702148,100.43
-0.765575,3761.284450531006,2013,38.74549562,1137,0.8729088604450226,4122624,-0.0043523824,6.3480916,0.021758478,4122624,0.20429687,105.97
-0.77902865,3763.0862803459167,2014,37.63882069000001,1128,0.853291317820549,4124672,-0.0025831442,9.966445,0.034198716,4124672,0.21704102,104.68
-0.7840382,3764.902410507202,2015,33.62743002,1128,0.8875050246715546,4126720,-0.0021212597,5.2764683,0.034821108,4126720,0.21611328,96.65
-0.7850761,3766.717571258545,2016,36.14623565,1111,0.792048305273056,4128768,-0.0048808944,11.012656,0.023504544,4128768,0.16791992,103.02
-0.7928746,3768.561259508133,2017,35.673290279999996,1068,0.8942539989948273,4130816,-0.0068656905,4.5258994,0.035490952,4130816,0.2402832,103.19
-0.8024532,3770.478865146637,2018,38.075249850000006,1099,0.8620275855064392,4132864,0.0008710924,5.8648305,0.026508322,4132864,0.21191406,108.61
-0.80064976,3772.342446565628,2019,39.79951592,1115,0.8710433691740036,4134912,4.0365383e-05,8.118253,0.035645504,4134912,0.22519532,112.99
-0.79644245,3774.179349422455,2020,42.807441190000006,1128,0.8217435330152512,4136960,0.0024980598,7.5414705,0.03242843,4136960,0.24189453,120.22
-0.79576653,3775.9945764541626,2021,46.114214870000005,1129,0.8625705689191818,4139008,-0.0038051433,5.847279,0.020160763,4139008,0.17929688,128.61
-0.79751146,3777.8091220855713,2022,46.80524339000001,1111,0.8916571289300919,4141056,-0.002148283,4.907405,0.033244707,4141056,0.23813477,130.93
-0.798465,3779.652758359909,2023,49.638140850000006,1116,0.8936711922287941,4143104,0.0024881312,4.205238,0.029058587,4143104,0.2388672,138.39
-0.809809,3781.49503326416,2024,49.79970723999999,1147,0.842829629778862,4145152,0.0009969786,6.0899115,0.03262951,4145152,0.21762696,138.78
-0.83214056,3783.2802879810333,2025,45.93339742999999,1119,0.8902454003691673,4147200,-0.0049293563,5.8098736,0.024027592,4147200,0.18730469,129.06
-0.84010804,3785.1176097393036,2026,46.66191688000001,1151,0.8547917157411575,4149248,-0.00583339,7.4962034,0.03694669,4149248,0.24003907,132.11
-0.8452407,3786.8962948322296,2027,43.83678075000002,1113,0.8866787627339363,4151296,-0.0019801594,8.315645,0.018315312,4151296,0.17001954,123.52
-0.8571936,3788.7366247177124,2028,44.772362279999996,1156,0.8942055106163025,4153344,0.0007406354,7.2119994,0.03455039,4153344,0.23793945,125.26
-0.85824555,3790.507441520691,2029,44.72488349,1103,0.8786290511488914,4155392,-0.0057203006,9.592923,0.04099039,4155392,0.22934571,123.54
-0.8483027,3792.363801240921,2030,43.98025185999999,1152,0.9126365408301353,4157440,-0.005104773,6.374993,0.01840119,4157440,0.16821289,119.8
-0.84654444,3794.1417365074158,2031,47.167167719999995,1134,0.8768623545765877,4159488,-0.0016190201,8.976146,0.040555164,4159488,0.24584961,126.48
-0.8426034,3795.9475572109222,2032,45.10516185,1093,0.8861114010214806,4161536,0.002995462,7.305031,0.032707646,4161536,0.24658203,120.68
-0.8392431,3797.821324110031,2033,46.80548772000001,1050,0.8564106225967407,4163584,0.0023686104,6.6293693,0.05046177,4163584,0.26601562,125.69
-0.8324913,3799.772281885147,2034,48.08458165,1100,0.8869972303509712,4165632,0.001029242,5.3866916,0.041564547,4165632,0.27041015,129.62
-0.82375306,3801.6336994171143,2035,46.661902919999996,1167,0.8915475159883499,4167680,-0.005471646,8.157492,0.021028178,4167680,0.1866211,127.01
-0.8288277,3803.3888988494873,2036,50.12366387,1149,0.8223830461502075,4169728,-0.0035200051,11.226801,0.025493499,4169728,0.19584961,135.76
-0.8310892,3805.1711840629578,2037,51.50863184000001,1144,0.8608741611242294,4171776,-0.0016967624,8.749575,0.025610823,4171776,0.2131836,139.14
-0.8307606,3806.960781812668,2038,50.98912426999999,1109,0.8890746384859085,4173824,-0.0042681713,8.657179,0.042868447,4173824,0.25170898,137.64
-0.8410238,3808.8070826530457,2039,49.92390742999999,1134,0.8768953755497932,4175872,0.00024972213,10.044105,0.020666875,4175872,0.18369141,133.81
-0.8411665,3810.61253285408,2040,49.92390742999999,1169,-0.4325951337814331,4177920,0.0050329613,6.4521055,0.024897788,4177920,0.22006837,133.81
-0.83642423,3812.3639669418335,2041,49.92390742999999,1143,-0.3028913736343384,4179968,0.006150048,4.042657,0.03398171,4179968,0.2328125,133.81
-0.8275949,3814.155508995056,2042,49.92390742999999,1122,0.03269338607788086,4182016,0.0075129545,2.5600483,0.026141535,4182016,0.20966797,133.81
-0.8154443,3815.9816086292267,2043,49.92390742999999,1149,0.20970308780670166,4184064,0.0062617897,1.6879358,0.030906832,4184064,0.22485352,133.81
-0.8002343,3817.7643735408783,2044,49.92390742999999,1137,0.35126709938049316,4186112,0.004843076,1.2280085,0.02660662,4186112,0.21152344,133.81
-0.7865262,3819.5650601387024,2045,49.92390742999999,1133,0.48447108268737793,4188160,0.005354031,0.69056165,0.022846436,4188160,0.19282226,133.81
-0.7849356,3821.372679710388,2046,49.92390742999999,1128,0.5861653089523315,4190208,0.0041684876,0.42360368,0.029873371,4190208,0.1996582,133.81
-0.77847224,3823.1877851486206,2047,49.92390742999999,1126,0.7194202244281769,4192256,0.0017973349,0.2609587,0.025596658,4192256,0.190625,133.81
-0.77730596,3825.0072622299194,2048,49.92390742999999,1129,0.779686376452446,4194304,0.006635139,0.18079086,0.019751666,4194304,0.18144532,133.81
-0.77463955,3826.821613550186,2049,49.92390742999999,1115,0.8508345037698746,4196352,0.0041336333,0.116419196,0.021912616,4196352,0.18085937,133.81
-0.7626444,3828.6577734947205,2050,49.92390742999999,1069,0.9006449207663536,4198400,0.003316138,0.083191946,0.024232764,4198400,0.1961914,133.81
-0.7545774,3830.5813164711,2051,49.92390742999999,1184,0.9326613694429398,4200448,0.0015683083,0.056017153,0.033262588,4200448,0.21142578,133.81
-0.750992,3832.3119740486145,2052,49.92390742999999,1073,0.9239338636398315,4202496,0.002866001,0.05477939,0.027386952,4202496,0.19956055,133.81
-0.7555353,3834.220632314682,2053,49.92390742999999,1145,0.9345773458480835,4204544,0.0029470564,0.03950148,0.021465695,4204544,0.18422851,133.81
-0.7621584,3836.0096201896667,2054,49.92390742999999,1135,0.944673016667366,4206592,0.0035194964,0.03763007,0.036749534,4206592,0.21015625,133.81
-0.7603012,3837.8144052028656,2055,49.92390742999999,1171,0.9610873870551586,4208640,0.0024787446,0.024847902,0.021401841,4208640,0.18554688,133.81
-0.76089376,3839.563880443573,2056,49.92390742999999,1098,0.9525781348347664,4210688,-0.0011267506,0.029767523,0.07432352,4210688,0.23544922,133.81
-0.76740557,3841.429044485092,2057,49.92390742999999,1173,0.9670780971646309,4212736,0.0054103644,0.01881348,0.02414586,4212736,0.19418946,133.81
-0.76966536,3843.174663543701,2058,49.92390742999999,1178,0.9701266195625067,4214784,0.005075199,0.0151394205,0.019024372,4214784,0.18256836,133.81
-0.769305,3844.9218912124634,2059,49.92390742999999,1185,0.9701024070382118,4216832,-0.0030478528,0.017394774,0.022355082,4216832,0.19707032,133.81
-0.7746816,3846.6502227783203,2060,49.92390742999999,1141,0.9739180225878954,4218880,0.0026562787,0.017270546,0.025633868,4218880,0.19130859,133.81
-0.777409,3848.444585084915,2061,49.92390742999999,1164,0.9785663709044456,4220928,0.007302027,0.013821055,0.11166338,4220928,0.2234375,133.81
-0.7758004,3850.2034945487976,2062,49.92390742999999,1140,0.9755642917007208,4222976,-0.0044197757,0.018395279,0.026158342,4222976,0.21123047,133.81
-0.7833459,3852.000633955002,2063,49.92390742999999,1154,0.9849362755194306,4225024,-0.0028970265,0.0096942205,0.025308767,4225024,0.21582031,133.81
-0.7932105,3853.775152683258,2064,49.92390742999999,1137,0.9777745939791203,4227072,-0.002152189,0.018641274,0.02255096,4227072,0.20546874,133.81
-0.79868686,3855.576838493347,2065,49.92390742999999,1142,0.9893042370676994,4229120,-0.003529454,0.007469901,0.025515134,4229120,0.20737305,133.81
-0.8052496,3857.3707880973816,2066,49.92390742999999,1091,0.9861475126817822,4231168,0.0016807733,0.011880888,0.023767442,4231168,0.20375976,133.81
-0.79722446,3859.247175216675,2067,49.92390742999999,1166,0.9889731500297785,4233216,0.00037455957,0.010996902,0.021366296,4233216,0.18876953,133.81
-0.7852957,3861.0035161972046,2068,49.92390742999999,1184,0.9844140158966184,4235264,0.00096515846,0.0145332385,0.026569534,4235264,0.22236328,133.81
-0.7815301,3862.7326707839966,2069,49.92390742999999,1129,0.9756977520883083,4237312,-0.0037933618,0.02247789,0.021590503,4237312,0.18857422,133.81
-0.77574503,3864.547293663025,2070,49.92390742999999,1103,0.9872136758640409,4239360,-0.00068077695,0.01231519,0.021609265,4239360,0.20341797,133.81
-0.77283627,3866.404573917389,2071,49.92390742999999,1174,0.9876370383426547,4241408,0.00264213,0.012944204,0.026259031,4241408,0.20825195,133.81
-0.76350075,3868.149270296097,2072,49.92390742999999,1140,0.9807998593896627,4243456,0.002765615,0.017318297,0.061533947,4243456,0.21533203,133.81
-0.75767124,3869.945974588394,2073,49.92390742999999,1144,0.9887661654502153,4245504,-0.0009537766,0.009351115,0.021947786,4245504,0.18393555,133.81
-0.767589,3871.7362625598907,2074,49.92390742999999,1116,0.9869770566001534,4247552,-0.0026960827,0.01201441,0.030041253,4247552,0.2154297,133.81
-0.7812606,3873.5707087516785,2075,49.92390742999999,1145,0.9898335793986917,4249600,-0.000990083,0.008457693,0.027723212,4249600,0.19506836,133.81
-0.7732737,3875.3666446208954,2076,49.92390742999999,1139,0.9879593830555677,4251648,0.0008060895,0.0076687085,0.019962253,4251648,0.18779297,133.81
-0.77119505,3877.1732306480408,2077,49.92390742999999,1121,0.9836015906184912,4253696,-0.0004640989,0.014497633,0.023514736,4253696,0.18198243,133.81
-0.77312374,3878.999911546707,2078,49.92390742999999,1123,0.9850400136783719,4255744,-0.00022135137,0.011909064,0.023157137,4255744,0.19311523,133.81
-0.7770413,3880.82430267334,2079,49.92390742999999,1082,0.9898884454742074,4257792,0.00028321164,0.010697796,0.019440647,4257792,0.16826172,133.81
-0.76428604,3882.7163853645325,2080,49.92390742999999,1098,0.985771351493895,4259840,0.0018124646,0.0067795403,0.025609124,4259840,0.20136718,133.81
-0.75036955,3884.581615447998,2081,49.92390742999999,1134,0.9892406137660146,4261888,-0.0005765195,0.0096108485,0.025626754,4261888,0.20136718,133.81
-0.7503349,3886.3871524333954,2082,49.92390742999999,1121,0.9944703476503491,4263936,-0.0025722077,0.005967182,0.025143985,4263936,0.21894531,133.81
-0.74426454,3888.214298248291,2083,49.92390742999999,1076,0.9919610815122724,4265984,-0.0037842032,0.008668819,0.023069797,4265984,0.20390625,133.81
-0.7392643,3890.11824631691,2084,49.92390742999999,1137,0.9866305878385901,4268032,-0.00041683594,0.011676449,0.020582449,4268032,0.18769531,133.81
-0.7410522,3891.9193155765533,2085,49.92390742999999,1124,0.9860500060021877,4270080,0.0021843165,0.013769043,0.02351014,4270080,0.20825195,133.81
-0.7340754,3893.7418296337128,2086,49.92390742999999,1124,0.9934786278754473,4272128,0.00014681247,0.0059571587,0.020388154,4272128,0.18374023,133.81
-0.7334467,3895.5633075237274,2087,49.92390742999999,1104,0.9903164030984044,4274176,-0.0011100115,0.013025882,0.022191275,4274176,0.20161133,133.81
-0.7408205,3897.41819691658,2088,49.92390742999999,1146,0.9857513532042503,4276224,0.0010534608,0.013511205,0.027956957,4276224,0.20800781,133.81
-0.73699903,3899.205796480179,2089,49.92390742999999,1119,0.9898880831897259,4278272,0.00078203983,0.009477533,0.020677552,4278272,0.18769531,133.81
-0.726555,3901.03564453125,2090,49.92390742999999,1148,0.9920403705909848,4280320,-0.0023221094,0.006842022,0.024600852,4280320,0.20820312,133.81
-0.7206208,3902.819264650345,2091,49.92390742999999,1121,0.9921981110237539,4282368,-0.003934189,0.010499898,0.035079576,4282368,0.2131836,133.81
-0.7160157,3904.6460766792297,2092,49.92390742999999,1119,0.9927710266783834,4284416,-0.0022921797,0.00926399,0.031399224,4284416,0.19355468,133.81
-0.7277857,3906.4753835201263,2093,49.92390742999999,1129,0.9927501073107123,4286464,-0.0007604511,0.009360856,0.022159796,4286464,0.18422851,133.81
-0.7320379,3908.2898490428925,2094,49.92390742999999,1163,0.9937043925747275,4288512,-0.0016444831,0.009374632,0.034326214,4288512,0.21943359,133.81
-0.7254751,3910.0508754253387,2095,49.92390742999999,1142,0.9912876253947616,4290560,-0.0018071597,0.013526544,0.01805578,4290560,0.15375976,133.81
-0.7241213,3911.8442997932434,2096,49.92390742999999,1091,0.9946560733951628,4292608,-0.0006381901,0.00787855,0.021834888,4292608,0.19663087,133.81
-0.7215027,3913.721024274826,2097,49.92390742999999,1081,0.988405916839838,4294656,-0.00019975675,0.020030692,0.032549806,4294656,0.21259765,133.81
-0.728307,3915.6150307655334,2098,49.92390742999999,1132,0.9873581314459443,4296704,-0.004915876,0.02380586,0.025658796,4296704,0.20825195,133.81
-0.7337936,3917.4236993789673,2099,49.92390742999999,1149,0.9912654990330338,4298752,-0.0044274945,0.013554806,0.3066608,4298752,0.22763672,133.81
-0.73464775,3919.2061419487,2100,49.92390742999999,1137,0.984447667375207,4300800,0.0030651535,0.013432751,0.03176885,4300800,0.19174805,133.81
-0.7408893,3921.0152950286865,2101,49.92390742999999,1171,0.9935113834217191,4302848,-0.003655382,0.009638711,0.03956046,4302848,0.19453125,133.81
-0.74848855,3922.76350069046,2102,49.92390742999999,1122,0.9935062839649618,4304896,-0.0054534078,0.0076249875,0.027503747,4304896,0.21459961,133.81
-0.7562238,3924.5892889499664,2103,49.92390742999999,1127,0.9837773498147726,4306944,-0.0044117863,0.02382956,0.024313804,4306944,0.18969727,133.81
-0.7613014,3926.40625166893,2104,49.92390742999999,1177,0.9893491258844733,4308992,0.00016664749,0.01445504,0.027917605,4308992,0.22172852,133.81
-0.7647009,3928.145498275757,2105,49.92390742999999,1151,0.9863768480718136,4311040,-0.0027923915,0.023158241,0.027974078,4311040,0.20478515,133.81
-0.7728643,3929.925131559372,2106,49.92390742999999,1156,0.9916965253651142,4313088,-0.0016623961,0.015349249,0.028535536,4313088,0.20825195,133.81
-0.75926685,3931.697294473648,2107,49.92390742999999,1125,0.9905140707269311,4315136,-0.002109541,0.012846924,0.0253289,4315136,0.20390625,133.81
-0.7417663,3933.5177669525146,2108,49.92390742999999,1130,0.9949610666371882,4317184,0.00010187656,0.0063032606,0.020931203,4317184,0.18964843,133.81
-0.7417056,3935.3304827213287,2109,49.92390742999999,1061,0.9914954621344805,4319232,0.0016431693,0.012882362,0.027256688,4319232,0.19921875,133.81
-0.73736393,3937.26025223732,2110,49.92390742999999,1098,0.9907419225201011,4321280,0.0036141328,0.013488146,0.03057902,4321280,0.19858399,133.81
-0.7334388,3939.1244943141937,2111,49.92390742999999,1150,0.9910585377365351,4323328,0.0016547095,0.013765479,0.023101704,4323328,0.1661621,133.81
-0.74277765,3940.9048330783844,2112,49.92390742999999,1132,0.9914293279871345,4325376,5.857012e-05,0.0108959135,0.05155041,4325376,0.2274414,133.81
-0.76399875,3942.714119911194,2113,49.92390742999999,1131,0.9956703600473702,4327424,-0.0025047567,0.007878493,0.023896458,4327424,0.19648437,133.81
-0.78488284,3944.524394750595,2114,49.92390742999999,1119,0.9943487569689751,4329472,0.00081790274,0.009221538,0.114128515,4329472,0.22753906,133.81
-0.77511257,3946.354815006256,2115,703.3391814700001,1127,0.6632321178913116,4331520,0.002862952,14.996274,0.06104808,4331520,0.16054687,1685.72
-0.7485018,3948.1798124313354,2116,673.74280212,1101,-0.17959463596343994,4333568,0.010420065,133.84149,0.02980848,4333568,0.196875,1611.59
-0.7297772,3950.0405819416046,2117,8.52854526,1115,0.18159723281860352,4335616,0.008535678,96.31801,0.023770032,4335616,0.17109375,31.03
-0.71534073,3951.877545595169,2118,8.1735104,1100,0.3079746961593628,4337664,0.009443908,78.09166,0.03433859,4337664,0.19379883,30.44
-0.70387495,3953.7392036914825,2119,8.43760822,1113,0.50747349858284,4339712,0.00430343,61.77652,0.04687833,4339712,0.2109375,31.21
-0.7033737,3955.578932285309,2120,8.74083426,1079,0.6543161273002625,4341760,0.005354233,44.645855,0.023758177,4341760,0.16933593,32.21
-0.6842209,3957.4774634838104,2121,9.00885176,1133,0.7051762640476227,4343808,0.0073842118,30.256134,0.022915728,4343808,0.19003907,32.9
-0.66930103,3959.2847242355347,2122,9.55658376,1108,0.7440966963768005,4345856,-0.0019136909,22.993183,0.019488817,4345856,0.17553711,34.67
-0.67217976,3961.1333129405975,2123,9.37824591,1122,0.6552031934261322,4347904,0.0063133677,22.506062,0.020429272,4347904,0.16796875,34.2
-0.6753858,3962.9592633247375,2124,8.79465896,1116,0.5868825018405914,4349952,0.0033008382,17.947544,0.015366773,4349952,0.1519043,31.85
-0.659557,3964.794136285782,2125,8.954807699999998,1142,0.6376058757305145,4352000,0.0005549619,13.889822,0.019893156,4352000,0.19716796,32.58
-0.65912616,3966.5971806049347,2126,8.68375112,1117,0.4812275767326355,4354048,-0.0026002035,12.011286,0.018104445,4354048,0.16704102,31.77
-0.65848005,3968.430235147476,2127,8.73662376,1127,0.5393384993076324,4356096,-0.0025490404,8.4454975,0.020341089,4356096,0.16225585,31.71
-0.64298046,3970.24715256691,2128,8.923006670000001,1091,0.5251373648643494,4358144,-0.004379207,6.851632,0.03978049,4358144,0.16352539,32.11
-0.63724816,3972.1235938072205,2129,8.83523355,1127,0.5467410385608673,4360192,0.002729763,5.103919,0.018773152,4360192,0.14384766,32.13
-0.6449698,3973.940332174301,2130,8.893336589999999,1059,0.5741744339466095,4362240,0.0010131784,3.8410957,0.06881738,4362240,0.1496582,32.44
-0.64802945,3975.8740842342377,2131,8.698358619999999,1160,0.5687223076820374,4364288,-0.0032030917,3.3264065,0.02858218,4364288,0.16743164,32.0
-0.6417645,3977.638781785965,2132,8.91740264,1154,0.570296436548233,4366336,0.0010201305,2.6558921,0.02687941,4366336,0.1515625,32.63
-0.6337651,3979.413004875183,2133,8.92192653,1127,0.6644047200679779,4368384,-0.003954595,1.8245537,0.014514973,4368384,0.14648438,32.7
-0.62871796,3981.2302877902985,2134,8.69795399,1072,0.623631477355957,4370432,-0.00028039404,1.8338938,0.01629856,4370432,0.1451172,31.84
-0.6181551,3983.1405985355377,2135,8.680341980000001,1065,0.6383113265037537,4372480,-0.003119429,1.5278375,0.019767277,4372480,0.14174804,31.81
-0.6084845,3985.0635578632355,2136,8.7216142,1109,0.7485895156860352,4374528,-0.0030356268,1.0244844,0.016640581,4374528,0.16479492,32.03
-0.6137945,3986.910814523697,2137,8.7028397,1095,0.7311036288738251,4376576,0.0020557488,0.9713548,0.0143945385,4376576,0.1324707,32.09
-0.62614983,3988.780829668045,2138,9.08978433,1091,0.817617729306221,4378624,-0.003696302,0.7144401,0.019933974,4378624,0.15566406,32.95
-0.61999744,3990.6569850444794,2139,8.96791274,1155,0.8204975426197052,4380672,-0.001560471,0.5832302,0.278422,4380672,0.17548828,32.35
